,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.007,0.012,0.022,0.037,0.059,0.090,0.132,0.188,0.256,0.338,0.430,0.530,0.632,0.732,0.823,0.900,0.957,0.991,1.000,0.984,0.946,0.888,0.814,0.730,0.641,0.551,0.464,0.383,0.310,0.246,0.192,0.147,0.110,0.081,0.059,0.042,0.030,0.021,0.014,0.009,0.006,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.007,0.012,0.021,0.036,0.058,0.088,0.130,0.185,0.253,0.334,0.425,0.525,0.627,0.727,0.819,0.896,0.954,0.990,1.000,0.986,0.948,0.891,0.818,0.735,0.646,0.556,0.469,0.387,0.314,0.250,0.195,0.149,0.112,0.083,0.060,0.043,0.030,0.021,0.014,0.010,0.006,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.006,0.012,0.021,0.035,0.056,0.086,0.128,0.182,0.249,0.329,0.420,0.519,0.621,0.721,0.814,0.892,0.951,0.988,1.000,0.987,0.951,0.895,0.824,0.741,0.652,0.562,0.475,0.393,0.319,0.254,0.199,0.152,0.115,0.085,0.062,0.044,0.031,0.022,0.015,0.010,0.007,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.006,0.012,0.020,0.034,0.055,0.085,0.126,0.179,0.245,0.324,0.415,0.514,0.616,0.716,0.809,0.888,0.949,0.987,1.000,0.989,0.954,0.899,0.828,0.746,0.658,0.568,0.480,0.398,0.323,0.258,0.202,0.155,0.117,0.087,0.063,0.045,0.032,0.022,0.015,0.010,0.007,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.006,0.011,0.020,0.033,0.054,0.083,0.123,0.176,0.241,0.320,0.410,0.508,0.610,0.711,0.804,0.884,0.946,0.985,1.000,0.990,0.957,0.903,0.833,0.752,0.664,0.574,0.486,0.403,0.328,0.262,0.206,0.158,0.120,0.089,0.065,0.047,0.033,0.023,0.016,0.011,0.007,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.006,0.011,0.019,0.033,0.053,0.082,0.121,0.173,0.238,0.316,0.405,0.503,0.605,0.706,0.800,0.880,0.943,0.984,1.000,0.991,0.959,0.907,0.838,0.757,0.669,0.579,0.491,0.408,0.333,0.266,0.209,0.161,0.122,0.091,0.066,0.048,0.034,0.023,0.016,0.011,0.007,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.006,0.011,0.019,0.032,0.052,0.080,0.119,0.170,0.234,0.311,0.400,0.497,0.599,0.700,0.794,0.876,0.940,0.982,1.000,0.993,0.963,0.912,0.844,0.763,0.676,0.586,0.498,0.415,0.338,0.271,0.213,0.164,0.125,0.093,0.068,0.049,0.035,0.024,0.017,0.011,0.007,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.006,0.010,0.018,0.031,0.051,0.078,0.117,0.167,0.231,0.307,0.396,0.493,0.594,0.695,0.790,0.872,0.937,0.981,1.000,0.994,0.965,0.915,0.848,0.768,0.681,0.591,0.503,0.419,0.343,0.275,0.216,0.167,0.127,0.095,0.069,0.050,0.036,0.025,0.017,0.012,0.008,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.005,0.010,0.018,0.031,0.049,0.077,0.115,0.164,0.227,0.303,0.391,0.487,0.589,0.690,0.785,0.868,0.935,0.979,1.000,0.996,0.968,0.919,0.853,0.774,0.688,0.598,0.509,0.425,0.348,0.279,0.220,0.171,0.130,0.097,0.071,0.051,0.037,0.026,0.018,0.012,0.008,0.005,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.005,0.010,0.018,0.030,0.048,0.075,0.113,0.162,0.224,0.299,0.386,0.482,0.584,0.685,0.781,0.865,0.932,0.978,1.000,0.997,0.971,0.923,0.858,0.780,0.693,0.604,0.515,0.430,0.353,0.284,0.224,0.174,0.132,0.099,0.073,0.053,0.037,0.026,0.018,0.012,0.008,0.005,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.005,0.010,0.017,0.029,0.048,0.074,0.111,0.160,0.221,0.296,0.382,0.478,0.579,0.681,0.777,0.861,0.930,0.977,1.000,0.999,0.973,0.927,0.862,0.785,0.699,0.609,0.520,0.435,0.357,0.288,0.227,0.176,0.134,0.101,0.074,0.054,0.038,0.027,0.019,0.013,0.008,0.006,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.005,0.009,0.017,0.029,0.046,0.073,0.109,0.157,0.217,0.291,0.377,0.472,0.573,0.675,0.771,0.857,0.926,0.975,1.000,1.000,0.976,0.931,0.868,0.791,0.705,0.616,0.527,0.442,0.363,0.293,0.232,0.180,0.137,0.103,0.076,0.055,0.039,0.028,0.019,0.013,0.009,0.006,0.004,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.005,0.009,0.016,0.028,0.046,0.071,0.107,0.154,0.214,0.287,0.372,0.467,0.568,0.669,0.766,0.852,0.922,0.972,0.998,1.000,0.978,0.934,0.871,0.795,0.710,0.621,0.532,0.446,0.367,0.297,0.235,0.183,0.140,0.105,0.078,0.056,0.040,0.028,0.020,0.013,0.009,0.006,0.004,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.005,0.009,0.016,0.027,0.044,0.070,0.105,0.151,0.210,0.283,0.367,0.461,0.562,0.663,0.760,0.847,0.918,0.969,0.997,1.000,0.979,0.936,0.875,0.800,0.715,0.626,0.537,0.452,0.372,0.301,0.239,0.186,0.143,0.107,0.079,0.058,0.041,0.029,0.020,0.014,0.009,0.006,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.005,0.009,0.016,0.027,0.044,0.068,0.103,0.149,0.207,0.279,0.363,0.457,0.557,0.658,0.755,0.843,0.915,0.967,0.996,1.000,0.980,0.939,0.878,0.804,0.720,0.631,0.542,0.456,0.377,0.305,0.242,0.189,0.145,0.109,0.081,0.059,0.042,0.030,0.021,0.014,0.009,0.006,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.008,0.015,0.026,0.042,0.067,0.100,0.146,0.203,0.274,0.357,0.450,0.550,0.651,0.749,0.837,0.910,0.963,0.994,1.000,0.982,0.942,0.883,0.809,0.726,0.638,0.549,0.463,0.383,0.310,0.247,0.193,0.148,0.112,0.083,0.061,0.043,0.031,0.021,0.015,0.010,0.007,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.008,0.015,0.025,0.042,0.065,0.099,0.143,0.201,0.271,0.353,0.446,0.545,0.646,0.744,0.833,0.906,0.961,0.993,1.000,0.983,0.944,0.886,0.814,0.731,0.643,0.554,0.467,0.387,0.314,0.250,0.196,0.151,0.114,0.085,0.062,0.044,0.031,0.022,0.015,0.010,0.007,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.008,0.014,0.025,0.041,0.064,0.097,0.141,0.197,0.267,0.348,0.440,0.539,0.640,0.738,0.827,0.902,0.958,0.991,1.000,0.985,0.947,0.890,0.819,0.736,0.648,0.559,0.473,0.392,0.319,0.255,0.200,0.154,0.116,0.086,0.063,0.045,0.032,0.022,0.015,0.010,0.007,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.008,0.014,0.024,0.040,0.063,0.095,0.138,0.194,0.263,0.344,0.435,0.534,0.635,0.733,0.823,0.899,0.955,0.990,1.000,0.986,0.950,0.894,0.823,0.741,0.654,0.565,0.478,0.397,0.323,0.258,0.203,0.156,0.118,0.088,0.065,0.047,0.033,0.023,0.016,0.011,0.007,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.008,0.014,0.024,0.039,0.062,0.093,0.136,0.192,0.260,0.340,0.431,0.529,0.630,0.729,0.819,0.895,0.953,0.988,1.000,0.987,0.952,0.897,0.827,0.746,0.659,0.570,0.483,0.401,0.327,0.262,0.206,0.159,0.121,0.090,0.066,0.048,0.034,0.024,0.016,0.011,0.007,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.007,0.013,0.023,0.038,0.060,0.091,0.134,0.188,0.255,0.335,0.425,0.523,0.624,0.723,0.813,0.891,0.950,0.987,1.000,0.989,0.955,0.902,0.832,0.752,0.665,0.576,0.489,0.407,0.333,0.267,0.210,0.162,0.123,0.092,0.068,0.049,0.035,0.024,0.017,0.011,0.008,0.005,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.007,0.013,0.023,0.037,0.059,0.090,0.131,0.185,0.252,0.331,0.421,0.518,0.619,0.718,0.809,0.887,0.947,0.986,1.000,0.990,0.958,0.905,0.837,0.757,0.670,0.582,0.494,0.412,0.337,0.271,0.213,0.165,0.126,0.094,0.069,0.050,0.036,0.025,0.017,0.012,0.008,0.005,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.007,0.013,0.022,0.036,0.058,0.088,0.129,0.182,0.248,0.326,0.416,0.513,0.613,0.712,0.804,0.883,0.944,0.984,1.000,0.992,0.961,0.910,0.842,0.763,0.676,0.588,0.500,0.418,0.342,0.275,0.217,0.168,0.128,0.096,0.071,0.051,0.036,0.026,0.018,0.012,0.008,0.005,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.004,0.007,0.012,0.022,0.036,0.057,0.087,0.127,0.180,0.245,0.323,0.411,0.508,0.609,0.708,0.800,0.880,0.942,0.983,1.000,0.993,0.963,0.913,0.846,0.767,0.681,0.593,0.505,0.422,0.346,0.279,0.220,0.171,0.130,0.098,0.072,0.052,0.037,0.026,0.018,0.012,0.008,0.005,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.007,0.012,0.021,0.035,0.055,0.085,0.125,0.176,0.241,0.318,0.406,0.502,0.603,0.702,0.795,0.876,0.939,0.981,1.000,0.995,0.966,0.917,0.852,0.774,0.688,0.599,0.512,0.428,0.352,0.284,0.224,0.174,0.133,0.100,0.074,0.054,0.038,0.027,0.019,0.013,0.009,0.006,0.004,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.006,0.012,0.021,0.034,0.054,0.083,0.123,0.174,0.238,0.314,0.402,0.498,0.598,0.697,0.791,0.872,0.936,0.980,1.000,0.996,0.969,0.921,0.856,0.779,0.694,0.605,0.517,0.434,0.357,0.288,0.228,0.178,0.136,0.102,0.075,0.055,0.039,0.028,0.019,0.013,0.009,0.006,0.004,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.006,0.011,0.019,0.032,0.052,0.080,0.117,0.167,0.229,0.304,0.390,0.485,0.585,0.685,0.779,0.862,0.930,0.976,1.000,1.000,0.976,0.931,0.869,0.794,0.709,0.621,0.533,0.449,0.371,0.300,0.239,0.187,0.143,0.108,0.080,0.059,0.042,0.030,0.021,0.014,0.010,0.006,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.006,0.011,0.019,0.032,0.051,0.078,0.116,0.165,0.226,0.300,0.386,0.480,0.580,0.680,0.775,0.858,0.926,0.974,0.999,1.000,0.978,0.934,0.873,0.798,0.714,0.626,0.538,0.453,0.375,0.304,0.242,0.189,0.146,0.110,0.082,0.060,0.043,0.030,0.021,0.015,0.010,0.007,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
